391895	[{"caption":"a man sitting on a motorcycle on a dirt road."}]
233915	[{"caption":"a woman in a red dress playing tennis."}]
557130	[{"caption":"a group of young men playing video games."}]
121611	[{"caption":"a living room filled with furniture and a fireplace."}]
1655	[{"caption":"a man taking a picture of the mountains."}]
339426	[{"caption":"a baseball player swinging a bat at a ball."}]
322222	[{"caption":"a man swinging a tennis racquet on a tennis court."}]
471015	[{"caption":"a group of people sitting outside of a building."}]
515755	[{"caption":"a teddy bear laying on a couch in a living room."}]
117089	[{"caption":"a white plate topped with french toast and fruit."}]
11156	[{"caption":"a purse, cell phone, cell phone, cell phone, and other items on a bed."}]
545734	[{"caption":"a kitchen with a stove, microwave, and other items."}]
128812	[{"caption":"a white stove with a pan in the oven."}]
433574	[{"caption":"a man in a striped shirt talking on a cell phone."}]
525297	[{"caption":"a person holding a cell phone in their hand."}]
160186	[{"caption":"a man putting magnets on a refrigerator."}]
544883	[{"caption":"a clock that is on the side of a building."}]
136911	[{"caption":"a white plate topped with a bagel, fruit and a bagel."}]
216710	[{"caption":"a wooden table topped with different types of food."}]
478077	[{"caption":"a silver microwave sitting on top of a kitchen counter."}]
182279	[{"caption":"a group of people standing on top of a lush green field."}]
28506	[{"caption":"a kitchen with blue walls and black counter tops."}]
408449	[{"caption":"a man riding a skateboard down a city street."}]
208871	[{"caption":"a man standing in a kitchen holding a plate of food."}]
556205	[{"caption":"a couple of people riding bikes on a dock."}]
49097	[{"caption":"a dog that is standing next to a bike."}]
407915	[{"caption":"a bathroom with a sink, mirror and towel rack."}]
32990	[{"caption":"a bathroom with a black and white checkered floor."}]
398606	[{"caption":"a bathroom with two sinks and a television."}]
50350	[{"caption":"a bath tub sitting next to a toilet in a bathroom."}]
553558	[{"caption":"a sink and a mirror in a bathroom."}]
124462	[{"caption":"a cat laying on the hood of a car."}]
162677	[{"caption":"a black and white photo of a bathroom."}]
295051	[{"caption":"a black cat sitting on top of a desk."}]
508302	[{"caption":"a man riding a motorcycle down a street."}]
175024	[{"caption":"a man riding on the back of a motorcycle."}]
28675	[{"caption":"a person riding a motorcycle on a city street."}]
245450	[{"caption":"a subway train with orange seats and a window."}]
457054	[{"caption":"a man pulling a cart with a luggage cart."}]
418106	[{"caption":"a man looking at an airplane on the runway."}]
575904	[{"caption":"a man walking down a street next to a car."}]
393145	[{"caption":"a bird sitting on the back of a giraffe."}]
178761	[{"caption":"a dog and a dog looking at each other through a fence."}]
556901	[{"caption":"a group of red airplanes flying over a lake."}]
397045	[{"caption":"an orange cat sitting on top of a black bench."}]
115070	[{"caption":"an orange cat sitting on some concrete steps."}]
450728	[{"caption":"a man riding an elephant down a street."}]
158414	[{"caption":"a sign on the side of a train."}]
56248	[{"caption":"a bus with blue seats and a sign on the window."}]
96991	[{"caption":"a wooden bench sitting next to a body of water."}]
120767	[{"caption":"a giraffe that is sitting on a fake giraffe."}]
145727	[{"caption":"a park with a bench in the middle of it."}]
85562	[{"caption":"a bus is stopped at a bus stop."}]
408950	[{"caption":"a red double decker bus driving down a street."}]
19158	[{"caption":"a public transit bus on a city street"}]
9041	[{"caption":"a white and orange cat standing next to a group of pigeons."}]
29465	[{"caption":"a bird standing on top of a snow covered field."}]
15260	[{"caption":"a lamp with a green flower in it."}]
342394	[{"caption":"a group of giraffes eating from a feeder."}]
472833	[{"caption":"a white swan swimming in a body of water."}]
412676	[{"caption":"a building that has a lot of windows on it."}]
571746	[{"caption":"a red train traveling down a snow covered hill."}]
116722	[{"caption":"a couple of trains that are on a bridge"}]
553678	[{"caption":"a red stop sign sitting on the side of a road."}]
370678	[{"caption":"a parking meter on the side of a road."}]
476339	[{"caption":"a parking meter sitting on the side of a road."}]
535183	[{"caption":"a group of people standing around a food truck."}]
359791	[{"caption":"a couple of people on a boat with an umbrella."}]
182334	[{"caption":"a man in a suit and tie speaking into a microphone."}]
546052	[{"caption":"a couple of men standing next to each other."}]
538451	[{"caption":"a white umbrella with a wooden handle."}]
449485	[{"caption":"a black and white photo of a woman holding a book."}]
74181	[{"caption":"a man standing next to a pile of luggage."}]
56013	[{"caption":"a luggage cart filled with luggage and bags."}]
209544	[{"caption":"a man standing next to a picnic table."}]
379734	[{"caption":"a group of people playing a game of frisbee."}]
424422	[{"caption":"two men playing frisbee in a park."}]
225715	[{"caption":"a large bed sitting in a bedroom next to a window."}]
26665	[{"caption":"a herd of zebra standing on top of a dirt field."}]
60340	[{"caption":"a zebra standing in front of a rock formation."}]
74460	[{"caption":"two horses grazing in a fenced in area."}]
529981	[{"caption":"a herd of horses grazing on a lush green field."}]
552503	[{"caption":"three pots of food on a stove top."}]
575915	[{"caption":"a piece of pizza on a plate on a table."}]
483545	[{"caption":"a variety of vegetables on a table."}]
525118	[{"caption":"a bunch of green bananas on a table."}]
86202	[{"caption":"a man riding skis down a snow covered slope."}]
28582	[{"caption":"a bunch of vegetables sitting on top of a table."}]
110156	[{"caption":"a group of people standing on top of a snow covered slope."}]
311690	[{"caption":"a glass of wine next to a glass of wine."}]
316240	[{"caption":"a collage of different pictures of a tree and a house."}]
232432	[{"caption":"two dogs sitting next to each other on a leash."}]
439651	[{"caption":"a black water bottle sitting next to a computer keyboard."}]
248051	[{"caption":"a man riding a skateboard down a street."}]
431891	[{"caption":"a display of carrots and broccoli at a farmers market."}]
6415	[{"caption":"chopped carrots and a knife on a cutting board."}]
420666	[{"caption":"a tray with a hot dog and french fries."}]
489739	[{"caption":"a little girl sitting in a shopping cart holding a hot dog."}]
571990	[{"caption":"a bunch of doughnuts sitting on top of each other."}]
127842	[{"caption":"a man riding a wave on top of a surfboard."}]
98003	[{"caption":"a piece of pie on a plate with a fork."}]
56651	[{"caption":"a woman holding a cake with candles on it."}]
286760	[{"caption":"a cake that is sitting on top of a cake stand."}]
452724	[{"caption":"a hotel room with a bed, chairs, and a bed."}]
330897	[{"caption":"a pizza sitting on top of a white plate."}]
425620	[{"caption":"a child holding a stuffed animal"}]
565389	[{"caption":"a group of people sitting around a table."}]
275657	[{"caption":"a table topped with plates of food and glasses of wine."}]
451683	[{"caption":"a pizza sitting on top of a cardboard box."}]
95062	[{"caption":"a plate of pizza and grapes on a table."}]
371135	[{"caption":"a woman in a red shirt and black shorts playing tennis."}]
466052	[{"caption":"a coffee cup filled with toothbrushes and toothpaste."}]
554859	[{"caption":"a living room filled with furniture and a window."}]
321866	[{"caption":"a woman is brushing her teeth in the bathroom."}]
526414	[{"caption":"a living room filled with furniture and a television."}]
534121	[{"caption":"a living room filled with furniture and a fire place."}]
325211	[{"caption":"an open book sitting on top of a computer keyboard."}]
213008	[{"caption":"a hotel room with a large bed and two lamps."}]
7556	[{"caption":"a large body of water with kites flying over it."}]
402248	[{"caption":"a person sitting on the grass flying a kite."}]
122266	[{"caption":"a young boy flying a kite in a field."}]
152004	[{"caption":"a tall glass sitting on top of a balcony."}]
306940	[{"caption":"a baseball player holding a bat on a field."}]
47882	[{"caption":"a kitchen with a center island and a sink."}]
1573	[{"caption":"a kitchen with an old fashioned stove and oven."}]
385580	[{"caption":"a couple of people standing next to each other."}]
501652	[{"caption":"a child in a car seat holding a cell phone."}]
209048	[{"caption":"a microwave oven sitting on top of a table."}]
33845	[{"caption":"a group of people sitting around a table with laptops."}]
159215	[{"caption":"a man taking a picture of himself with a cell phone."}]
143167	[{"caption":"a clock tower in front of a building."}]
36082	[{"caption":"two microwaves sitting on top of a kitchen counter."}]
220224	[{"caption":"a church with a clock on the front of it."}]
265596	[{"caption":"a piece of cake on a plate next to a cup of coffee."}]
487141	[{"caption":"a vase filled with flowers on top of a table."}]
34080	[{"caption":"a pair of scissors sitting on top of a table."}]
433924	[{"caption":"a close up of a woman holding a pair of scissors"}]
178795	[{"caption":"a couple of plates of food on a table."}]
67686	[{"caption":"a white plate topped with toast and toast."}]
161222	[{"caption":"a table topped with plates of food and glasses."}]
92678	[{"caption":"a man and woman flying a kite on a beach."}]
392892	[{"caption":"a kitchen with a table, chairs and a window."}]
321811	[{"caption":"a woman sitting in a kitchen next to a stove."}]
274494	[{"caption":"a bathroom with a walk in shower next to a sink."}]
296707	[{"caption":"a bathroom with a sink, toilet and bathtub."}]
487525	[{"caption":"a bathroom with a sink, toilet and shower."}]
401623	[{"caption":"a white bath tub sitting next to a shower."}]
411968	[{"caption":"a bathroom with a black counter top and a sink."}]
430420	[{"caption":"a bathroom with a sink and a mirror."}]
26730	[{"caption":"a dog is sitting in the sidecar of a motorcycle."}]
504811	[{"caption":"a plane flying over a church with a steeple."}]
436467	[{"caption":"a pot of food that is being cooked."}]
177938	[{"caption":"a man working on a motorcycle in a garage."}]
359086	[{"caption":"a motorcycle parked in the grass next to a car."}]
413096	[{"caption":"a large jetliner sitting on top of an airport tarmac."}]
18975	[{"caption":"a large jetliner sitting on top of an airport tarmac."}]
396051	[{"caption":"a couple of airplanes sitting on top of a tarmac."}]
268944	[{"caption":"a small airplane sitting on top of a runway."}]
58851	[{"caption":"a car parked in front of a house."}]
480605	[{"caption":"a large jetliner flying through a blue sky."}]
34662	[{"caption":"two sheep laying down in a grassy field."}]
28157	[{"caption":"a group of people standing on top of a beach."}]
79392	[{"caption":"an airplane flying over a park with a building in the background."}]
463211	[{"caption":"a little girl standing next to a yellow school bus."}]
463084	[{"caption":"a blue and white bus parked on the side of the road."}]
165572	[{"caption":"a red double decker bus driving down a street."}]
173797	[{"caption":"a bus parked on the side of a street."}]
531163	[{"caption":"a green and white bus driving down a rain soaked street."}]
393647	[{"caption":"people walking on a sidewalk next to a bus."}]
35195	[{"caption":"a large white bird standing on top of a sandy beach."}]
219723	[{"caption":"a group of boxes filled with little chickens."}]
139660	[{"caption":"a colorful bird perched on a tree branch."}]
167810	[{"caption":"a couple of ducks swimming in a pond."}]
279621	[{"caption":"a train traveling down train tracks next to a forest."}]
519555	[{"caption":"a stop sign sitting on the side of a road."}]
236000	[{"caption":"a large yellow truck driving down a street."}]
23731	[{"caption":"a cat that is laying down on a chair."}]
38938	[{"caption":"a cat sitting on top of a wooden desk."}]
379108	[{"caption":"a man and his dog in a small boat."}]
298628	[{"caption":"three cows standing on top of a lush green field."}]
530706	[{"caption":"a man taking a picture of another man with a camera."}]
466259	[{"caption":"a group of people riding on top of a boat."}]
340332	[{"caption":"an old suitcase in an abandoned building."}]
74759	[{"caption":"a couple of elephants standing on top of each other."}]
414934	[{"caption":"a black and white photo of two men sitting on a car."}]
512467	[{"caption":"a white and black horse eating grass in a field."}]
156772	[{"caption":"a pile of oranges with chinese writing on them."}]
575179	[{"caption":"a sandwich on a plate with tomatoes and lettuce."}]
189566	[{"caption":"a tv with a woman and a man on it."}]
192095	[{"caption":"a baseball player pitching a ball on a field."}]
298691	[{"caption":"a bowl of broccoli and other food on a table."}]
122239	[{"caption":"a young boy holding a piece of fruit."}]
57843	[{"caption":"a plate with a piece of cake and a fork."}]
358982	[{"caption":"a young girl riding a skateboard down a ramp."}]
274455	[{"caption":"a person standing on a skateboard in a park."}]
519744	[{"caption":"a person standing on a skateboard in a park."}]
125971	[{"caption":"a hot dog in a basket with a drink."}]
490688	[{"caption":"a hot dog on a plate on a table."}]
317028	[{"caption":"a person holding a chocolate doughnut in their hands."}]
581010	[{"caption":"a white bowl filled with food next to a mug of coffee."}]
28998	[{"caption":"a young boy holding a doughnut up to his face."}]
439326	[{"caption":"a panda bear sitting next to a large container."}]
424880	[{"caption":"a cake that is on a plate on a table."}]
501122	[{"caption":"a man in a gas mask cutting a surfboard."}]
234677	[{"caption":"a figurine with a surfboard in the sand."}]
10837	[{"caption":"a group of men playing a game of soccer."}]
205636	[{"caption":"a little boy sitting on a bed drinking from a can."}]
184386	[{"caption":"a bed room with a bed and a plant."}]
231037	[{"caption":"a man riding a wave on top of a surfboard."}]
467437	[{"caption":"a man and woman sleeping in a bed."}]
258588	[{"caption":"a young man playing a game of tennis."}]
460251	[{"caption":"a close up of a remote control on a table"}]
571641	[{"caption":"a computer monitor sitting on top of a wooden desk."}]
163348	[{"caption":"a desk with a laptop and other items on it."}]
298978	[{"caption":"a woman sitting in the back seat of a car."}]
258628	[{"caption":"a young boy holding a tennis racquet on a tennis court."}]
118432	[{"caption":"a large group of people flying kites in a field."}]
205230	[{"caption":"a group of children sitting around a table."}]
345136	[{"caption":"a little boy sitting on the ground in the grass."}]
404613	[{"caption":"a little boy holding a baseball and a bat."}]
131089	[{"caption":"a young boy swinging a bat at a ball."}]
432570	[{"caption":"a vase filled with flowers sitting next to a window."}]
199764	[{"caption":"a group of people standing around a table."}]
176312	[{"caption":"a woman standing in front of a sign."}]
453297	[{"caption":"a piece of pineapple sitting next to a cell phone."}]
529668	[{"caption":"a woman holding a purse and talking on a cell phone."}]
551107	[{"caption":"a little girl in a red and white dress holding a remote."}]
413120	[{"caption":"a blender filled with chopped green vegetables."}]
53267	[{"caption":"a black and white photo of a man holding a picture."}]
1393	[{"caption":"a vase filled with red flowers next to a window."}]
38666	[{"caption":"a boy holding a teddy bear in his mouth."}]
166645	[{"caption":"a person standing next to a cart filled with eggs."}]
487375	[{"caption":"two women sitting at a table with food."}]
134133	[{"caption":"a box of chocolates and a box of fruit."}]
557998	[{"caption":"a woman sitting at a table with a bottle of whiskey."}]
215867	[{"caption":"a man riding a scooter on a city street."}]
354929	[{"caption":"a group of people riding bikes down a street."}]
250311	[{"caption":"a kitchen with a stove a sink and some pots"}]
419971	[{"caption":"a bathroom with two urinals and a sink."}]
92257	[{"caption":"a man sitting on a toilet reading a newspaper."}]
403863	[{"caption":"a close up of a toothbrush on a counter"}]
553879	[{"caption":"a highway filled with lots of traffic on a highway."}]
540860	[{"caption":"a car that is sitting on a curb."}]
296243	[{"caption":"a man standing next to a car in the desert."}]
136572	[{"caption":"a couple of motorcycles parked next to each other."}]
484301	[{"caption":"two motorcycles are parked in a parking lot."}]
561014	[{"caption":"a red and white plane flying through a blue sky."}]
559047	[{"caption":"a grey and white cat sitting on top of a wooden chair."}]
472101	[{"caption":"a traffic light that is green on a pole."}]
109425	[{"caption":"a yellow traffic light with a red bicycle on it."}]
328200	[{"caption":"a brown and white dog sitting on the floor."}]
222811	[{"caption":"a stair case sitting under a stair case."}]
480643	[{"caption":"a herd of pigs walking down a street."}]
205676	[{"caption":"a black and white photo of people walking down a street."}]
462105	[{"caption":"a wooden bench sitting in the grass next to a lake."}]
33830	[{"caption":"a man shearing a sheep in a field."}]
93964	[{"caption":"a public transit bus on a city street"}]
348648	[{"caption":"a fire hydrant in front of a yellow building."}]
427376	[{"caption":"a red fire hydrant sitting on top of a sidewalk."}]
334311	[{"caption":"a park bench sitting on the side of a road."}]
327149	[{"caption":"a green fire hydrant sitting on the side of a road."}]
211487	[{"caption":"a red and white fire hydrant sitting on the side of a road."}]
527961	[{"caption":"a purple double decker bus parked in front of a building."}]
23351	[{"caption":"a group of giraffes that are standing in the dirt."}]
388770	[{"caption":"a number of birds sitting on top of a metal structure"}]
456192	[{"caption":"a group of elephants standing under a shelter."}]
477526	[{"caption":"a train that is going down the tracks."}]
130437	[{"caption":"a train traveling down tracks next to a building."}]
483722	[{"caption":"a train is coming out of a tunnel."}]
250260	[{"caption":"two blue and yellow trains parked next to each other."}]
465550	[{"caption":"a stop sign with a sticker on it."}]
383018	[{"caption":"a train traveling past a cherry blossom tree."}]
328111	[{"caption":"a city street with cars driving down it."}]
522909	[{"caption":"a cat sitting on top of a wooden shelf."}]
127556	[{"caption":"a cat that is eating some food on a carpet."}]
399769	[{"caption":"two pictures of a cat and a dog."}]
467197	[{"caption":"an orange cat laying on top of a backpack."}]
485494	[{"caption":"a black and white cat playing with a toy."}]
67122	[{"caption":"a cat that is laying down on a chair."}]
347236	[{"caption":"a couple of cats sitting on top of a rug."}]
126030	[{"caption":"a large semi truck parked in a lot."}]
30667	[{"caption":"a brown dog laying on a person's lap."}]
222430	[{"caption":"a man in a blue shirt and tie sitting at a desk."}]
38332	[{"caption":"a large elephant standing in a grassy field."}]
122747	[{"caption":"a man in a black shirt and orange bow tie."}]
530317	[{"caption":"a small boat with people on it in the water."}]
147556	[{"caption":"a couple of people riding on the back of an elephant."}]
561856	[{"caption":"a group of people walking down a street holding umbrellas."}]
275881	[{"caption":"a white boat traveling across a body of water."}]
196989	[{"caption":"a group of people riding on the back of an elephant."}]
422221	[{"caption":"an elephant with its mouth open in a building."}]
488539	[{"caption":"two pieces of luggage sitting on a sidewalk."}]
73521	[{"caption":"a pile of luggage sitting next to a chair."}]
408057	[{"caption":"an umbrella and clothes hanging from a pole."}]
505739	[{"caption":"a man riding in a horse drawn carriage."}]
270815	[{"caption":"a baseball player pitching a ball on a field."}]
458567	[{"caption":"a pile of bananas sitting on top of a table."}]
185240	[{"caption":"a woman throwing a baseball to a little girl."}]
79992	[{"caption":"a basket filled with bananas and coconuts."}]
206859	[{"caption":"a man is holding a box of oranges."}]
386204	[{"caption":"a woman sitting on the curb of a street."}]
552654	[{"caption":"a man doing a trick on a snowboard in the snow."}]
56326	[{"caption":"a white plate topped with rice and vegetables."}]
405365	[{"caption":"a group of people riding skis down a snow covered slope."}]
313169	[{"caption":"a man flying through the air while riding a skateboard."}]
527631	[{"caption":"a sandwich and french fries on a plate."}]
396693	[{"caption":"a man riding a wave on top of a surfboard."}]
118069	[{"caption":"person kicks the ball down the field."}]
1290	[{"caption":"a baby sitting in a high chair eating a cake."}]
497438	[{"caption":"a group of children standing around a table."}]
337705	[{"caption":"a man is standing in a hospital room."}]
217071	[{"caption":"a bed with a purple comforter and purple sheets."}]
240637	[{"caption":"a black and white dog laying on a bed."}]
358055	[{"caption":"a man holding a tennis racquet on a tennis court."}]
9002	[{"caption":"a square pizza with cheese on top of it."}]
381032	[{"caption":"a woman running to hit a tennis ball with a racquet."}]
313372	[{"caption":"two men on a tennis court playing tennis."}]
401860	[{"caption":"a slice of pizza sitting on top of a white plate."}]
552564	[{"caption":"a man and woman brushing their teeth in a bathroom."}]
100187	[{"caption":"a living room filled with furniture and a lamp."}]
428064	[{"caption":"a man flying a kite in a park."}]
4246	[{"caption":"a couple of kids walking down a street."}]
224377	[{"caption":"a woman holding a baseball bat on a field."}]
318130	[{"caption":"a baseball player holding a bat next to home plate."}]
114317	[{"caption":"a baseball player sliding into a base during a game."}]
514147	[{"caption":"a baseball player swinging a bat at a ball."}]
449114	[{"caption":"a man swinging a tennis racquet on a tennis court."}]
447087	[{"caption":"a table topped with vases filled with flowers."}]
436426	[{"caption":"a cell phone sitting on top of a table."}]
209935	[{"caption":"a red and white clock tower next to a body of water."}]
559550	[{"caption":"a little girl sitting in a high chair at a table."}]
377730	[{"caption":"a group of people sitting around a table."}]
257187	[{"caption":"two women holding up a bottle of wine."}]
154931	[{"caption":"a woman sitting at a table with plates of food."}]
276127	[{"caption":"a white table topped with lots of food."}]
